,Product Name,Date,Online Store Location,Sales Quantity,Selling Price,Promotions,Demand Trend,Customer Segments,Warehouse Location,Stock Levels,Stockout Frequency,Reorder Point,Order Fulfillment Time (days),Retail Store Location,Market Price,Competitor Prices,Discounts,Return Rate (%),Category,Total Sales,Inventory Recommendation,Month
7241,Monitor,2024-02-17,Kolkata,59,5.23,No,Stable,Regular,Mumbai,845,16,184,12,Ahmedabad,5.23,41.72,5.23,5.22,Electronics,308.57000000000005,Reduce Stock,February
7242,Headphones,2024-03-07,Bangalore,437,9.06,Yes,Decreasing,Budget,Kolkata,168,13,168,12,Ahmedabad,85.09,56.36,35.9,19.59,Electronics,3959.2200000000003,Increase Stock,March
7243,Jacket,2024-10-16,Bangalore,267,76.61,Yes,Stable,Regular,Kolkata,934,12,171,2,Bangalore,93.34,24.88,28.62,12.8,Fashion,20454.87,Maintain Stock,October
7244,Jacket,2024-10-16,Bangalore,267,75.74,Yes,Stable,Regular,Kolkata,934,12,171,2,Hyderabad,75.74,30.02,41.6,2.78,Fashion,20222.579999999998,Maintain Stock,October
7245,Jacket,2024-10-16,Bangalore,267,53.92,Yes,Stable,Regular,Kolkata,934,12,171,2,Bangalore,53.92,67.51,12.01,14.78,Fashion,14396.640000000001,Maintain Stock,October
7246,Jacket,2024-10-16,Bangalore,267,76.61,Yes,Stable,Regular,Chennai,702,18,21,14,Bangalore,93.34,24.88,28.62,12.8,Fashion,20454.87,Maintain Stock,October
7247,Jacket,2024-10-16,Bangalore,267,75.74,Yes,Stable,Regular,Chennai,702,18,21,14,Hyderabad,75.74,30.02,41.6,2.78,Fashion,20222.579999999998,Maintain Stock,October
7248,Jacket,2024-10-16,Bangalore,267,53.92,Yes,Stable,Regular,Chennai,702,18,21,14,Bangalore,53.92,67.51,12.01,14.78,Fashion,14396.640000000001,Maintain Stock,October
7249,Jacket,2024-10-16,Bangalore,267,76.61,Yes,Stable,Regular,Chennai,221,16,18,12,Bangalore,93.34,24.88,28.62,12.8,Fashion,20454.87,Maintain Stock,October
7250,Jacket,2024-10-16,Bangalore,267,75.74,Yes,Stable,Regular,Chennai,221,16,18,12,Hyderabad,75.74,30.02,41.6,2.78,Fashion,20222.579999999998,Maintain Stock,October
7251,Jacket,2024-10-16,Bangalore,267,53.92,Yes,Stable,Regular,Chennai,221,16,18,12,Bangalore,53.92,67.51,12.01,14.78,Fashion,14396.640000000001,Maintain Stock,October
7252,Bookshelf,2024-09-30,Kolkata,396,22.61,No,Stable,Regular,Pune,534,9,135,1,Chennai,22.61,47.49,22.61,9.62,Furniture,8953.56,Maintain Stock,September
7253,Laptop,2024-04-30,Mumbai,201,14.15,No,Increasing,Budget,Kolkata,914,4,184,3,Hyderabad,14.15,39.73,14.15,11.71,Electronics,2844.15,Maintain Stock,April
7254,Laptop,2024-04-30,Mumbai,201,64.94,No,Increasing,Budget,Kolkata,914,4,184,3,Bangalore,64.94,60.84,28.35,19.63,Electronics,13052.939999999999,Maintain Stock,April
7255,T-Shirt,2024-06-01,Delhi,143,57.69,Yes,Increasing,Budget,Bangalore,515,9,143,7,Chennai,76.05,76.59,22.3,2.48,Fashion,8249.67,Maintain Stock,June
7256,T-Shirt,2024-06-01,Delhi,143,57.69,Yes,Increasing,Budget,Bangalore,889,12,27,3,Chennai,76.05,76.59,22.3,2.48,Fashion,8249.67,Maintain Stock,June
7257,Microwave,2024-12-29,Kolkata,438,58.67,No,Stable,Budget,Kolkata,524,8,68,11,Ahmedabad,86.88,70.93,26.66,8.28,Home Appliances,25697.46,Maintain Stock,December
7258,Microwave,2024-12-29,Kolkata,438,58.67,No,Stable,Budget,Kolkata,474,0,53,6,Ahmedabad,86.88,70.93,26.66,8.28,Home Appliances,25697.46,Maintain Stock,December
7259,Microwave,2024-12-29,Kolkata,438,58.67,No,Stable,Budget,Mumbai,731,14,192,14,Ahmedabad,86.88,70.93,26.66,8.28,Home Appliances,25697.46,Maintain Stock,December
7260,Microwave,2024-12-29,Kolkata,438,58.67,No,Stable,Budget,Chennai,439,5,129,7,Ahmedabad,86.88,70.93,26.66,8.28,Home Appliances,25697.46,Maintain Stock,December
7261,Hoodie,2024-12-10,Mumbai,468,53.22,No,Stable,Premium,Kolkata,247,13,34,5,Ahmedabad,69.76,35.66,38.78,5.78,Fashion,24906.96,Maintain Stock,December
7262,Hoodie,2024-12-10,Mumbai,468,53.22,No,Stable,Premium,Kolkata,247,13,34,5,Pune,74.83,45.06,43.26,16.66,Fashion,24906.96,Maintain Stock,December
7263,Hoodie,2024-12-10,Mumbai,468,53.22,No,Stable,Premium,Mumbai,740,17,169,10,Ahmedabad,69.76,35.66,38.78,5.78,Fashion,24906.96,Maintain Stock,December
7264,Hoodie,2024-12-10,Mumbai,468,53.22,No,Stable,Premium,Mumbai,740,17,169,10,Pune,74.83,45.06,43.26,16.66,Fashion,24906.96,Maintain Stock,December
7265,Rice,2024-10-09,Ahmedabad,227,13.36,Yes,Increasing,Premium,Pune,411,7,138,4,Ahmedabad,13.36,15.23,13.36,15.24,Groceries,3032.72,Maintain Stock,October
7266,Rice,2024-10-09,Ahmedabad,227,31.25,Yes,Increasing,Premium,Pune,411,7,138,4,Kolkata,89.86,54.28,9.36,11.04,Groceries,7093.75,Maintain Stock,October
7267,Smartphone,2024-03-15,Delhi,299,21.8,Yes,Decreasing,Regular,Chennai,821,18,103,6,Mumbai,21.8,18.58,21.8,13.64,Electronics,6518.2,Maintain Stock,March
7268,Sofa,2024-04-09,Mumbai,399,37.55,No,Decreasing,Premium,Ahmedabad,359,16,47,14,Mumbai,37.55,76.32,37.55,10.94,Furniture,14982.449999999999,Maintain Stock,April
7269,T-Shirt,2024-06-04,Pune,149,57.84,No,Increasing,Regular,Mumbai,893,11,120,12,Chennai,69.99,22.47,37.0,8.9,Fashion,8618.16,Maintain Stock,June
7270,T-Shirt,2024-06-04,Pune,149,57.84,No,Increasing,Regular,Delhi,387,8,170,9,Chennai,69.99,22.47,37.0,8.9,Fashion,8618.16,Maintain Stock,June
7271,Coffee,2024-09-12,Kolkata,270,91.47,No,Increasing,Regular,Bangalore,859,8,23,5,Kolkata,91.47,15.18,23.17,14.8,Groceries,24696.9,Maintain Stock,September
7272,Coffee,2024-09-12,Kolkata,270,10.96,No,Increasing,Regular,Bangalore,859,8,23,5,Bangalore,10.96,66.1,10.96,11.25,Groceries,2959.2000000000003,Maintain Stock,September
7273,Coffee,2024-09-12,Kolkata,270,91.47,No,Increasing,Regular,Hyderabad,158,13,158,5,Kolkata,91.47,15.18,23.17,14.8,Groceries,24696.9,Maintain Stock,September
7274,Coffee,2024-09-12,Kolkata,270,10.96,No,Increasing,Regular,Hyderabad,158,13,158,5,Bangalore,10.96,66.1,10.96,11.25,Groceries,2959.2000000000003,Maintain Stock,September
7275,Desk,2024-07-26,Mumbai,134,27.66,No,Stable,Regular,Hyderabad,494,5,59,10,Bangalore,27.66,21.05,11.7,0.98,Furniture,3706.44,Maintain Stock,July
7276,Desk,2024-07-26,Mumbai,134,42.72,No,Stable,Regular,Hyderabad,494,5,59,10,Ahmedabad,42.72,76.52,38.57,10.07,Furniture,5724.48,Maintain Stock,July
7277,Desk,2024-07-26,Mumbai,134,72.2,No,Stable,Regular,Hyderabad,494,5,59,10,Kolkata,72.2,20.62,44.43,10.24,Furniture,9674.800000000001,Maintain Stock,July
7278,Desk,2024-07-26,Mumbai,134,86.94,No,Stable,Regular,Hyderabad,494,5,59,10,Delhi,86.94,83.04,27.42,8.03,Furniture,11649.96,Maintain Stock,July
7279,Desk,2024-07-26,Mumbai,134,34.84,No,Stable,Regular,Hyderabad,494,5,59,10,Hyderabad,34.84,32.09,34.84,7.04,Furniture,4668.56,Maintain Stock,July
7280,Milk,2024-10-09,Ahmedabad,394,45.98,Yes,Stable,Regular,Mumbai,427,18,23,11,Bangalore,71.6,86.08,46.92,9.43,Groceries,18116.12,Maintain Stock,October
7281,Milk,2024-10-09,Ahmedabad,394,45.98,Yes,Stable,Regular,Pune,109,3,10,2,Bangalore,71.6,86.08,46.92,9.43,Groceries,18116.12,Maintain Stock,October
7282,Desk,2024-11-30,Chennai,59,18.77,No,Stable,Regular,Bangalore,0,15,0,2,Pune,18.77,42.27,18.77,6.33,Furniture,1107.43,Maintain Stock,November
7283,Desk,2024-11-30,Chennai,59,17.02,No,Stable,Regular,Bangalore,0,15,0,2,Ahmedabad,17.02,49.33,17.02,4.19,Furniture,1004.18,Maintain Stock,November
7284,Desk,2024-11-30,Chennai,59,58.29,No,Stable,Regular,Bangalore,0,15,0,2,Chennai,58.29,51.45,47.46,2.99,Furniture,3439.11,Maintain Stock,November
7285,Washing Machine,2024-03-16,Mumbai,255,44.99,Yes,Stable,Premium,Hyderabad,738,13,34,11,Chennai,44.99,84.31,44.99,10.2,Home Appliances,11472.45,Maintain Stock,March
7286,Washing Machine,2024-04-05,Mumbai,110,9.62,No,Decreasing,Budget,Mumbai,150,5,92,5,Kolkata,9.62,57.65,9.62,8.5,Home Appliances,1058.1999999999998,Maintain Stock,April
7287,Washing Machine,2024-04-05,Mumbai,110,89.46,No,Decreasing,Budget,Mumbai,150,5,92,5,Bangalore,92.17,28.92,43.29,4.81,Home Appliances,9840.599999999999,Maintain Stock,April
7288,Washing Machine,2024-04-05,Mumbai,110,9.62,No,Decreasing,Budget,Bangalore,773,7,168,4,Kolkata,9.62,57.65,9.62,8.5,Home Appliances,1058.1999999999998,Reduce Stock,April
7289,Washing Machine,2024-04-05,Mumbai,110,89.46,No,Decreasing,Budget,Bangalore,773,7,168,4,Bangalore,92.17,28.92,43.29,4.81,Home Appliances,9840.599999999999,Reduce Stock,April
7290,Microwave,2024-01-06,Mumbai,265,46.39,Yes,Decreasing,Regular,Ahmedabad,300,0,18,4,Hyderabad,56.19,37.52,49.86,19.92,Home Appliances,12293.35,Maintain Stock,January
7291,Microwave,2024-01-06,Mumbai,265,46.39,Yes,Decreasing,Regular,Ahmedabad,300,0,18,4,Bangalore,60.14,63.2,48.95,2.74,Home Appliances,12293.35,Maintain Stock,January
7292,Microwave,2024-01-06,Mumbai,265,46.39,Yes,Decreasing,Regular,Delhi,538,8,85,1,Hyderabad,56.19,37.52,49.86,19.92,Home Appliances,12293.35,Maintain Stock,January
7293,Microwave,2024-01-06,Mumbai,265,46.39,Yes,Decreasing,Regular,Delhi,538,8,85,1,Bangalore,60.14,63.2,48.95,2.74,Home Appliances,12293.35,Maintain Stock,January
7294,Bookshelf,2024-04-17,Delhi,71,23.75,No,Increasing,Budget,Kolkata,853,2,105,3,Pune,23.75,55.26,23.75,4.94,Furniture,1686.25,Reduce Stock,April
7295,Bookshelf,2024-04-17,Delhi,71,73.65,No,Increasing,Budget,Kolkata,853,2,105,3,Bangalore,89.74,34.99,39.81,12.92,Furniture,5229.150000000001,Reduce Stock,April
7296,Bookshelf,2024-04-17,Delhi,71,51.42,No,Increasing,Budget,Kolkata,853,2,105,3,Ahmedabad,51.42,69.43,43.28,2.08,Furniture,3650.82,Reduce Stock,April
7297,Bookshelf,2024-04-17,Delhi,71,45.37,No,Increasing,Budget,Kolkata,853,2,105,3,Hyderabad,45.37,24.93,35.8,19.02,Furniture,3221.27,Reduce Stock,April
7298,Headphones,2024-07-18,Ahmedabad,102,45.75,Yes,Stable,Premium,Delhi,435,13,74,13,Pune,78.77,45.15,15.83,12.19,Electronics,4666.5,Reduce Stock,July
7299,Headphones,2024-07-18,Ahmedabad,102,6.55,Yes,Stable,Premium,Delhi,435,13,74,13,Hyderabad,6.55,81.85,6.55,1.09,Electronics,668.1,Reduce Stock,July
7300,Headphones,2024-07-18,Ahmedabad,102,45.75,Yes,Stable,Premium,Hyderabad,564,6,26,8,Pune,78.77,45.15,15.83,12.19,Electronics,4666.5,Reduce Stock,July
7301,Headphones,2024-07-18,Ahmedabad,102,6.55,Yes,Stable,Premium,Hyderabad,564,6,26,8,Hyderabad,6.55,81.85,6.55,1.09,Electronics,668.1,Reduce Stock,July
7302,Headphones,2024-07-18,Ahmedabad,102,45.75,Yes,Stable,Premium,Chennai,481,8,57,5,Pune,78.77,45.15,15.83,12.19,Electronics,4666.5,Reduce Stock,July
7303,Headphones,2024-07-18,Ahmedabad,102,6.55,Yes,Stable,Premium,Chennai,481,8,57,5,Hyderabad,6.55,81.85,6.55,1.09,Electronics,668.1,Reduce Stock,July
7304,Headphones,2024-07-18,Ahmedabad,102,45.75,Yes,Stable,Premium,Chennai,740,16,199,14,Pune,78.77,45.15,15.83,12.19,Electronics,4666.5,Reduce Stock,July
7305,Headphones,2024-07-18,Ahmedabad,102,6.55,Yes,Stable,Premium,Chennai,740,16,199,14,Hyderabad,6.55,81.85,6.55,1.09,Electronics,668.1,Reduce Stock,July
7306,Coffee,2024-12-21,Ahmedabad,350,52.76,Yes,Decreasing,Premium,Ahmedabad,819,1,15,9,Pune,76.67,37.02,17.38,18.94,Groceries,18466.0,Maintain Stock,December
7307,Milk,2024-01-12,Kolkata,289,24.32,No,Increasing,Premium,Bangalore,578,19,186,8,Chennai,24.32,26.4,24.32,0.05,Groceries,7028.4800000000005,Maintain Stock,January
7308,Milk,2024-01-12,Kolkata,289,20.58,No,Increasing,Premium,Bangalore,578,19,186,8,Bangalore,20.58,66.01,20.58,2.18,Groceries,5947.62,Maintain Stock,January
7309,Milk,2024-01-12,Kolkata,289,33.18,No,Increasing,Premium,Bangalore,578,19,186,8,Pune,33.18,39.89,33.18,6.92,Groceries,9589.02,Maintain Stock,January
7310,Milk,2024-01-12,Kolkata,289,52.59,No,Increasing,Premium,Bangalore,578,19,186,8,Kolkata,52.59,66.49,39.81,3.28,Groceries,15198.51,Maintain Stock,January
7311,Chair,2024-06-01,Bangalore,9,23.74,No,Increasing,Regular,Pune,360,8,185,8,Chennai,23.74,13.92,7.97,1.1,Furniture,213.66,Maintain Stock,June
7312,Chair,2024-06-01,Bangalore,9,23.74,No,Increasing,Regular,Kolkata,632,15,23,14,Chennai,23.74,13.92,7.97,1.1,Furniture,213.66,Reduce Stock,June
7313,Milk,2024-10-30,Ahmedabad,171,24.84,Yes,Stable,Premium,Kolkata,168,5,168,7,Bangalore,24.84,17.06,7.22,8.97,Groceries,4247.64,Maintain Stock,October
7314,Milk,2024-10-30,Ahmedabad,171,18.85,Yes,Stable,Premium,Kolkata,168,5,168,7,Mumbai,18.85,24.77,18.85,19.34,Groceries,3223.3500000000004,Maintain Stock,October
7315,Milk,2024-10-30,Ahmedabad,171,24.84,Yes,Stable,Premium,Kolkata,936,1,66,6,Bangalore,24.84,17.06,7.22,8.97,Groceries,4247.64,Maintain Stock,October
7316,Milk,2024-10-30,Ahmedabad,171,18.85,Yes,Stable,Premium,Kolkata,936,1,66,6,Mumbai,18.85,24.77,18.85,19.34,Groceries,3223.3500000000004,Maintain Stock,October
7317,Desk,2024-03-19,Bangalore,90,15.16,Yes,Decreasing,Budget,Hyderabad,592,17,70,14,Pune,15.16,42.84,15.16,5.64,Furniture,1364.4,Reduce Stock,March
7318,Desk,2024-03-19,Bangalore,90,65.74,Yes,Decreasing,Budget,Hyderabad,592,17,70,14,Chennai,65.74,17.23,8.74,9.27,Furniture,5916.599999999999,Reduce Stock,March
7319,Desk,2024-03-19,Bangalore,90,15.16,Yes,Decreasing,Budget,Chennai,230,0,189,10,Pune,15.16,42.84,15.16,5.64,Furniture,1364.4,Maintain Stock,March
7320,Desk,2024-03-19,Bangalore,90,65.74,Yes,Decreasing,Budget,Chennai,230,0,189,10,Chennai,65.74,17.23,8.74,9.27,Furniture,5916.599999999999,Maintain Stock,March
7321,Headphones,2024-03-20,Delhi,374,19.41,Yes,Stable,Budget,Bangalore,286,17,185,8,Pune,19.41,85.7,19.41,2.63,Electronics,7259.34,Maintain Stock,March
7322,Headphones,2024-03-20,Delhi,374,25.32,Yes,Stable,Budget,Bangalore,286,17,185,8,Bangalore,94.31,56.6,3.45,13.13,Electronics,9469.68,Maintain Stock,March
7323,Jacket,2024-01-23,Kolkata,42,48.57,Yes,Decreasing,Regular,Pune,440,16,45,3,Mumbai,48.57,40.84,47.09,10.98,Fashion,2039.94,Reduce Stock,January
7324,Jacket,2024-01-23,Kolkata,42,63.17,Yes,Decreasing,Regular,Pune,440,16,45,3,Hyderabad,63.17,26.43,0.26,13.68,Fashion,2653.14,Reduce Stock,January
7325,Sofa,2024-04-28,Chennai,29,26.52,No,Decreasing,Budget,Mumbai,693,3,176,13,Delhi,26.52,82.71,6.41,13.02,Furniture,769.08,Reduce Stock,April
7326,Sofa,2024-08-08,Kolkata,259,41.95,Yes,Stable,Premium,Hyderabad,0,1,0,5,Delhi,41.95,63.68,36.58,10.52,Furniture,10865.050000000001,Maintain Stock,August
7327,Sofa,2024-08-08,Kolkata,259,78.04,Yes,Stable,Premium,Hyderabad,0,1,0,5,Bangalore,92.42,18.59,25.51,11.33,Furniture,20212.36,Maintain Stock,August
7328,Sofa,2024-08-08,Kolkata,259,40.99,Yes,Stable,Premium,Hyderabad,0,1,0,5,Bangalore,40.99,57.33,3.46,4.6,Furniture,10616.41,Maintain Stock,August
7329,Jeans,2024-06-07,Delhi,346,56.36,No,Increasing,Premium,Hyderabad,240,1,139,11,Chennai,67.84,65.67,10.11,2.96,Fashion,19500.56,Maintain Stock,June
7330,Jacket,2024-04-12,Pune,217,70.78,Yes,Stable,Premium,Delhi,16,13,15,13,Delhi,70.78,43.63,8.8,18.38,Fashion,15359.26,Maintain Stock,April
7331,Jacket,2024-04-12,Pune,217,8.54,Yes,Stable,Premium,Delhi,16,13,15,13,Ahmedabad,8.54,57.0,8.54,3.29,Fashion,1853.1799999999998,Maintain Stock,April
7332,Jacket,2024-04-12,Pune,217,72.75,Yes,Stable,Premium,Delhi,16,13,15,13,Hyderabad,72.75,17.04,33.79,15.37,Fashion,15786.75,Maintain Stock,April
7333,Washing Machine,2024-04-12,Delhi,18,10.32,No,Stable,Regular,Hyderabad,633,7,63,10,Ahmedabad,10.32,67.15,10.32,0.09,Home Appliances,185.76,Reduce Stock,April
7334,Monitor,2024-10-22,Mumbai,88,17.62,No,Stable,Budget,Ahmedabad,498,10,129,7,Kolkata,17.62,15.69,17.62,12.86,Electronics,1550.5600000000002,Reduce Stock,October
7335,Monitor,2024-10-22,Mumbai,88,17.05,No,Stable,Budget,Ahmedabad,498,10,129,7,Pune,17.05,80.65,17.05,14.75,Electronics,1500.4,Reduce Stock,October
7336,Monitor,2024-10-22,Mumbai,88,17.62,No,Stable,Budget,Delhi,987,0,112,2,Kolkata,17.62,15.69,17.62,12.86,Electronics,1550.5600000000002,Reduce Stock,October
7337,Monitor,2024-10-22,Mumbai,88,17.05,No,Stable,Budget,Delhi,987,0,112,2,Pune,17.05,80.65,17.05,14.75,Electronics,1500.4,Reduce Stock,October
7338,Bookshelf,2024-05-16,Ahmedabad,470,42.06,No,Stable,Budget,Hyderabad,909,19,144,8,Pune,42.06,43.2,8.12,16.44,Furniture,19768.2,Maintain Stock,May
7339,Monitor,2024-07-04,Ahmedabad,22,36.3,Yes,Decreasing,Regular,Ahmedabad,737,16,195,13,Pune,49.81,56.7,10.88,19.33,Electronics,798.5999999999999,Reduce Stock,July
7340,Monitor,2024-07-04,Ahmedabad,22,36.3,Yes,Decreasing,Regular,Ahmedabad,737,16,195,13,Mumbai,49.39,71.58,21.76,8.88,Electronics,798.5999999999999,Reduce Stock,July
7341,Monitor,2024-07-04,Ahmedabad,22,36.3,Yes,Decreasing,Regular,Ahmedabad,737,16,195,13,Hyderabad,55.38,80.05,41.41,5.8,Electronics,798.5999999999999,Reduce Stock,July
7342,Monitor,2024-07-04,Ahmedabad,22,8.55,Yes,Decreasing,Regular,Ahmedabad,737,16,195,13,Bangalore,8.55,57.94,6.39,7.2,Electronics,188.10000000000002,Reduce Stock,July
7343,Sneakers,2024-04-08,Kolkata,268,26.96,Yes,Increasing,Premium,Pune,502,18,159,10,Mumbai,26.96,62.26,16.68,5.61,Fashion,7225.280000000001,Maintain Stock,April
7344,Sneakers,2024-04-08,Kolkata,268,9.66,Yes,Increasing,Premium,Pune,502,18,159,10,Mumbai,9.66,86.76,9.66,10.82,Fashion,2588.88,Maintain Stock,April
7345,Sneakers,2024-04-08,Kolkata,268,26.96,Yes,Increasing,Premium,Chennai,164,9,132,4,Mumbai,26.96,62.26,16.68,5.61,Fashion,7225.280000000001,Maintain Stock,April
7346,Sneakers,2024-04-08,Kolkata,268,9.66,Yes,Increasing,Premium,Chennai,164,9,132,4,Mumbai,9.66,86.76,9.66,10.82,Fashion,2588.88,Maintain Stock,April
7347,Sneakers,2024-04-08,Kolkata,268,26.96,Yes,Increasing,Premium,Delhi,779,0,79,1,Mumbai,26.96,62.26,16.68,5.61,Fashion,7225.280000000001,Maintain Stock,April
7348,Sneakers,2024-04-08,Kolkata,268,9.66,Yes,Increasing,Premium,Delhi,779,0,79,1,Mumbai,9.66,86.76,9.66,10.82,Fashion,2588.88,Maintain Stock,April
7349,Sneakers,2024-04-08,Kolkata,268,26.96,Yes,Increasing,Premium,Kolkata,920,14,100,13,Mumbai,26.96,62.26,16.68,5.61,Fashion,7225.280000000001,Maintain Stock,April
7350,Sneakers,2024-04-08,Kolkata,268,9.66,Yes,Increasing,Premium,Kolkata,920,14,100,13,Mumbai,9.66,86.76,9.66,10.82,Fashion,2588.88,Maintain Stock,April
7351,Sneakers,2024-10-26,Hyderabad,69,26.69,No,Increasing,Premium,Delhi,241,13,26,9,Delhi,26.69,26.94,26.69,9.81,Fashion,1841.6100000000001,Reduce Stock,October
7352,Hoodie,2024-07-19,Bangalore,300,26.55,Yes,Decreasing,Regular,Kolkata,265,4,144,10,Bangalore,77.59,25.76,46.78,0.33,Fashion,7965.0,Maintain Stock,July
7353,Hoodie,2024-07-19,Bangalore,300,26.55,Yes,Decreasing,Regular,Bangalore,951,7,115,2,Bangalore,77.59,25.76,46.78,0.33,Fashion,7965.0,Maintain Stock,July
7354,Hoodie,2024-07-19,Bangalore,300,26.55,Yes,Decreasing,Regular,Hyderabad,483,3,28,4,Bangalore,77.59,25.76,46.78,0.33,Fashion,7965.0,Maintain Stock,July
7355,Refrigerator,2024-06-19,Kolkata,14,28.55,No,Increasing,Regular,Ahmedabad,378,6,16,4,Pune,28.55,87.46,11.01,15.01,Home Appliances,399.7,Reduce Stock,June
7356,Keyboard,2024-03-14,Delhi,330,38.39,No,Increasing,Budget,Hyderabad,144,12,84,8,Mumbai,73.68,76.47,37.46,18.0,Electronics,12668.7,Maintain Stock,March
7357,Laptop,2024-04-10,Kolkata,399,29.75,No,Stable,Budget,Chennai,560,0,128,5,Bangalore,96.44,33.19,49.82,7.96,Electronics,11870.25,Maintain Stock,April
7358,Laptop,2024-04-10,Kolkata,399,29.75,No,Stable,Budget,Chennai,615,13,126,10,Bangalore,96.44,33.19,49.82,7.96,Electronics,11870.25,Maintain Stock,April
7359,Washing Machine,2024-11-04,Chennai,199,14.61,Yes,Stable,Premium,Delhi,306,17,30,14,Bangalore,14.61,90.02,14.61,11.8,Home Appliances,2907.39,Maintain Stock,November
7360,Sofa,2024-09-27,Pune,40,66.64,Yes,Stable,Premium,Chennai,209,5,75,2,Mumbai,66.64,81.22,37.71,8.94,Furniture,2665.6,Reduce Stock,September
7361,Sofa,2024-09-27,Pune,40,72.35,Yes,Stable,Premium,Chennai,209,5,75,2,Ahmedabad,72.35,9.46,39.88,6.97,Furniture,2894.0,Reduce Stock,September
7362,Sofa,2024-09-27,Pune,40,50.28,Yes,Stable,Premium,Chennai,209,5,75,2,Delhi,50.28,77.25,28.99,18.65,Furniture,2011.2,Reduce Stock,September
7363,Sofa,2024-09-27,Pune,40,66.64,Yes,Stable,Premium,Kolkata,728,9,13,7,Mumbai,66.64,81.22,37.71,8.94,Furniture,2665.6,Reduce Stock,September
7364,Sofa,2024-09-27,Pune,40,72.35,Yes,Stable,Premium,Kolkata,728,9,13,7,Ahmedabad,72.35,9.46,39.88,6.97,Furniture,2894.0,Reduce Stock,September
7365,Sofa,2024-09-27,Pune,40,50.28,Yes,Stable,Premium,Kolkata,728,9,13,7,Delhi,50.28,77.25,28.99,18.65,Furniture,2011.2,Reduce Stock,September
7366,Sofa,2024-09-27,Pune,40,66.64,Yes,Stable,Premium,Ahmedabad,164,8,164,4,Mumbai,66.64,81.22,37.71,8.94,Furniture,2665.6,Maintain Stock,September
7367,Sofa,2024-09-27,Pune,40,72.35,Yes,Stable,Premium,Ahmedabad,164,8,164,4,Ahmedabad,72.35,9.46,39.88,6.97,Furniture,2894.0,Maintain Stock,September
7368,Sofa,2024-09-27,Pune,40,50.28,Yes,Stable,Premium,Ahmedabad,164,8,164,4,Delhi,50.28,77.25,28.99,18.65,Furniture,2011.2,Maintain Stock,September
7369,Refrigerator,2024-08-06,Ahmedabad,235,11.48,No,Decreasing,Regular,Ahmedabad,599,9,143,11,Ahmedabad,45.8,36.87,8.97,13.73,Home Appliances,2697.8,Maintain Stock,August
7370,Headphones,2024-02-16,Pune,105,35.4,Yes,Stable,Regular,Mumbai,584,10,101,2,Chennai,56.18,89.45,46.49,1.18,Electronics,3717.0,Reduce Stock,February
7371,Headphones,2024-02-16,Pune,105,35.4,Yes,Stable,Regular,Mumbai,584,10,101,2,Hyderabad,41.18,10.15,5.5,17.4,Electronics,3717.0,Reduce Stock,February
7372,T-Shirt,2024-05-03,Pune,263,44.4,Yes,Stable,Premium,Kolkata,142,16,142,12,Chennai,90.37,48.36,29.32,1.99,Fashion,11677.199999999999,Maintain Stock,May
7373,Smartphone,2024-07-15,Hyderabad,493,73.29,Yes,Decreasing,Budget,Bangalore,192,0,47,5,Mumbai,73.29,53.14,11.0,10.17,Electronics,36131.97,Maintain Stock,July
7374,Smartphone,2024-07-15,Hyderabad,493,15.78,Yes,Decreasing,Budget,Bangalore,192,0,47,5,Ahmedabad,15.78,96.75,14.56,4.53,Electronics,7779.54,Maintain Stock,July
7375,Smartphone,2024-07-15,Hyderabad,493,73.29,Yes,Decreasing,Budget,Mumbai,618,13,190,6,Mumbai,73.29,53.14,11.0,10.17,Electronics,36131.97,Maintain Stock,July
7376,Smartphone,2024-07-15,Hyderabad,493,15.78,Yes,Decreasing,Budget,Mumbai,618,13,190,6,Ahmedabad,15.78,96.75,14.56,4.53,Electronics,7779.54,Maintain Stock,July
7377,Smartphone,2024-07-15,Hyderabad,493,73.29,Yes,Decreasing,Budget,Bangalore,830,14,39,2,Mumbai,73.29,53.14,11.0,10.17,Electronics,36131.97,Maintain Stock,July
7378,Smartphone,2024-07-15,Hyderabad,493,15.78,Yes,Decreasing,Budget,Bangalore,830,14,39,2,Ahmedabad,15.78,96.75,14.56,4.53,Electronics,7779.54,Maintain Stock,July
7379,Smartphone,2024-07-15,Hyderabad,493,73.29,Yes,Decreasing,Budget,Kolkata,317,18,32,5,Mumbai,73.29,53.14,11.0,10.17,Electronics,36131.97,Maintain Stock,July
7380,Smartphone,2024-07-15,Hyderabad,493,15.78,Yes,Decreasing,Budget,Kolkata,317,18,32,5,Ahmedabad,15.78,96.75,14.56,4.53,Electronics,7779.54,Maintain Stock,July
7381,Rice,2024-06-10,Chennai,396,21.62,No,Decreasing,Regular,Mumbai,987,3,139,6,Kolkata,44.16,10.63,44.16,0.85,Groceries,8561.52,Maintain Stock,June
7382,Rice,2024-06-10,Chennai,396,21.62,No,Decreasing,Regular,Kolkata,185,7,67,11,Kolkata,44.16,10.63,44.16,0.85,Groceries,8561.52,Maintain Stock,June
7383,Rice,2024-06-10,Chennai,396,21.62,No,Decreasing,Regular,Delhi,204,15,177,12,Kolkata,44.16,10.63,44.16,0.85,Groceries,8561.52,Maintain Stock,June
